Contrast,Energy,Homogeneity,Correlation,Dissimilarity,ASM,Area,Perimeter,Epsilon,IsConvex,Class
0.38860307607632094,0.35497313111118767,0.8723319368958282,0.9667481612445007,0.2763996758806262,0.1260059238108804,0.0,2.0,0.2,0.0,0
0.4342817392367906,0.3488569363118976,0.8624871907332188,0.9713880232657263,0.2982509784735812,0.12170116201292339,11.5,13.899494767189026,1.3899494767189027,0.0,1
0.38661937377690797,0.3560642705833435,0.8748248861583622,0.9805737253665588,0.2725048923679061,0.12678176478604847,2.0,6.828427076339722,0.6828427076339723,1.0,3
0.3540010396281801,0.3171136486415461,0.8601118918815711,0.9591903316710497,0.291967343444227,0.10056106615475396,0.0,0.0,0.0,0.0,2
0.4348818187377691,0.3733340626722199,0.8737980883859271,0.9710071391781222,0.27944211717221135,0.13937832235134504,0.5,3.414213538169861,0.34142135381698613,1.0,0
0.4292135518590998,0.4416431715747589,0.891627868924844,0.9566195003924698,0.2465676981409002,0.1950486909986119,0.0,2.0,0.2,0.0,1
0.39106454867906065,0.41430379854923677,0.8917621570316454,0.9373120178244864,0.24334561521526418,0.17164763749232656,1.0,4.828427076339722,0.4828427076339722,1.0,1
0.49876161937377694,0.4712232220930875,0.8955136829139403,0.9709658431979209,0.24977831457925637,0.22205132503979125,20.5,25.899494767189026,2.589949476718903,0.0,1
0.6572781616927592,0.32591880816393726,0.8408466011437158,0.9480301140337397,0.3701573202054794,0.10622306951500135,0.0,0.0,0.0,0.0,3
0.36872783145792565,0.38055919044501135,0.8937761653350854,0.9660043251378956,0.2365727433953033,0.14482529743216244,23.0,33.79898929595947,3.3798989295959476,0.0,1
0.29095064823874756,0.5390327128361752,0.9025944809605148,0.972386101798534,0.20875886741682972,0.2905562655075265,2.0,5.656854152679443,0.5656854152679444,1.0,0
0.31052776418786693,0.5201677034003526,0.9050310829842095,0.9763903206782943,0.20689365215264188,0.2705744396607972,4.0,7.656854152679443,0.7656854152679444,1.0,0
0.3728710555283758,0.32485704336786425,0.8703419832827715,0.9716540035080653,0.2774010824363992,0.10553209862571045,0.0,0.0,0.0,0.0,0
0.32104635518590996,0.4781710708127874,0.8894600562419401,0.9776660472043048,0.23633194716242661,0.22864757296224775,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.42069012964774954,0.5223390877899187,0.8949729006916154,0.9595808496981385,0.24146128913894327,0.2728381226332044,0.0,0.0,0.0,0.0,1
0.2569983794031311,0.31107473285681864,0.882711797261713,0.975299645471774,0.2383080051369863,0.09676748942194109,27.5,24.727921724319458,2.472792172431946,0.0,0
0.42888484589041087,0.5677696674044017,0.9156089026561729,0.959011796371421,0.19677256604696672,0.32236239522450494,0.0,0.0,0.0,0.0,1
0.392062133072407,0.5587956976726022,0.9022403213365459,0.9660320261904175,0.22199119373776904,0.3122526317374102,2.0,5.656854152679443,0.5656854152679444,1.0,0
0.5549588735322896,0.31841601024472715,0.8373982724935719,0.9555432248562725,0.360257919520548,0.10138875558017019,28.0,36.28427052497864,3.628427052497864,0.0,1
0.35898513943248533,0.6144432307924406,0.9207627571437129,0.9582912392388947,0.1841517857142857,0.3775404838666524,6.5,12.242640614509583,1.2242640614509583,0.0,1
0.5205555895303327,0.5861982085701254,0.9057587772735052,0.9471432346791764,0.227999633072407,0.34362833973082424,53.0,68.76955199241638,6.876955199241639,0.0,1
0.27139264310176126,0.4713675152152845,0.9194133199396732,0.9780932348611228,0.17547165484344424,0.22218733440023147,1.0,4.828427076339722,0.4828427076339722,1.0,0
0.5207008317025441,0.2859800512027816,0.8315072898682133,0.9469979195871927,0.366017918297456,0.08178458968594557,0.0,2.0,0.2,0.0,2
0.6201267429060665,0.288753472017651,0.8047396850388474,0.9511641815255394,0.42767322040117417,0.08337856760224836,1.0,4.828427076339722,0.4828427076339722,1.0,2
0.4852464530332681,0.3204260894917306,0.8255923807204828,0.9749241612535577,0.3707191780821918,0.10267287882696258,5.0,8.828427076339722,0.8828427076339722,1.0,2
0.43215661692759294,0.5767363984952427,0.9064388908770894,0.9474297992009332,0.2209439212328767,0.33262487334926344,7.0,18.82842707633972,1.8828427076339722,0.0,1
0.18658650318003914,0.44840340839264353,0.924901820152592,0.9848958441183024,0.15590218321917806,0.20106561665813985,1.0,6.828427076339722,0.6828427076339723,0.0,0
0.513790362035225,0.39003423704678436,0.8637251429542429,0.961954414301659,0.30772994129158515,0.15212670606866716,0.0,4.828427076339722,0.4828427076339722,0.0,1
0.6141144814090019,0.5556819152244717,0.8964528427032779,0.9479812783156799,0.2537457191780822,0.30878239090753706,10.5,20.242640614509583,2.024264061450958,0.0,1
0.39593016144814086,0.3953006593365472,0.8770596400080962,0.9676394788122774,0.2691337451076321,0.1562626112719089,1.5,6.2426406145095825,0.6242640614509583,0.0,0
0.4229069838551859,0.37572692235913435,0.8686395915184375,0.9572922512474288,0.2867615582191781,0.14117072018546697,38.0,39.79898953437805,3.9798989534378055,0.0,1
0.6572590508806262,0.33586741772609396,0.880767879218497,0.9667173072259432,0.2942453522504892,0.11280692228999449,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.28029828155577297,0.3764195581972429,0.9031471261982814,0.9597869440108163,0.20655347969667318,0.14169168379340752,8.5,17.899494647979736,1.7899494647979737,0.0,2
0.39381268346379644,0.591162086158421,0.9052928781424439,0.9569569211788572,0.2163267490215264,0.3494726121111765,0.0,4.0,0.4,0.0,2
0.4168412120841487,0.322750515744996,0.873449318611276,0.9649330786232092,0.27816551492172215,0.10416789541366092,3.0,12.828427076339722,1.2828427076339723,0.0,1
0.5935397810665362,0.3117183365184198,0.8271310468616822,0.9571441128996524,0.38519370719178087,0.0971683213218108,0.0,2.0,0.2,0.0,2
0.3439028864970646,0.5705781156802693,0.916572230046888,0.955206810075279,0.1904354207436399,0.3255593860932467,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.38028987279843446,0.4592206059166668,0.8888213259825379,0.9663480905655493,0.24586442025440314,0.21088356489847057,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.335838123776908,0.5838167298309851,0.9141512395553436,0.9814087032057315,0.19236943493150685,0.3408419740305455,0.0,4.0,0.4,0.0,3
0.3851440190802348,0.4019766420744957,0.8904221891878664,0.9722586851325834,0.24374694227005872,0.1615852207734872,0.0,6.0,0.6000000000000001,0.0,0
0.35372584393346385,0.6001086800203378,0.8958140240368798,0.9673795573318348,0.22980369373776904,0.3601304278357521,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.32966150929549903,0.35332533490838547,0.8817529096231269,0.973957790499028,0.25012230919765166,0.12483879228812274,1.5,5.414213538169861,0.5414213538169861,1.0,0
0.4168335677592955,0.3702619361563295,0.8800592947773861,0.9547153330019269,0.2645968383072407,0.13709390136623384,0.0,0.0,0.0,0.0,1
0.4170590753424658,0.4154696059600768,0.8825536297519698,0.9619721650749218,0.2618716364970646,0.17261499347662151,1.0,4.0,0.4,1.0,0
0.3770257460861057,0.47673566328656775,0.8926639120924686,0.9760722728509627,0.23555987035225048,0.2272768926492837,0.0,0.0,0.0,0.0,2
0.430054427592955,0.46309926736212337,0.8723562450893549,0.968501129456674,0.2809595156555773,0.21446093143133543,1.5,8.242640614509583,0.8242640614509583,0.0,2
0.3022030944227006,0.3794028538021957,0.8963249934934829,0.9715533852301722,0.22248043052837574,0.14394652547325026,2.5,7.414213538169861,0.7414213538169862,0.0,2
0.29581626100782776,0.3417808133126766,0.8884800905285429,0.9771286675261829,0.23463108488258316,0.11681412434867472,1.5,8.242640614509583,0.8242640614509583,0.0,0
0.30136986301369867,0.5990056214365602,0.9129426664773352,0.9735821335406069,0.19360781555772993,0.35880773451259973,4.0,7.656854152679443,0.7656854152679444,1.0,2
0.2611530699608611,0.5355923819775196,0.9077153476291416,0.9809396369963581,0.19673434442270057,0.2868591996323532,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.5796156433463797,0.4527547905032686,0.8762991067525248,0.9539028400285123,0.28879494863013694,0.20498690032365863,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.422777030332681,0.4673355558863868,0.906183201338853,0.9749332792477056,0.22154017857142855,0.21840252179563818,11.5,13.071067690849304,1.3071067690849305,1.0,1
0.292433647260274,0.5215666166392424,0.9009389332003654,0.9724017546409676,0.21236698874755383,0.27203173559250643,1.0,4.828427076339722,0.4828427076339722,1.0,0
0.2912946428571428,0.5241919476081844,0.906119953273057,0.9760791509629119,0.20385121086105676,0.2747771979372616,0.0,0.0,0.0,0.0,2
0.6528329867906066,0.42808978672558057,0.8716696405247564,0.945573363533357,0.30183616682974557,0.18326086549875306,0.0,0.0,0.0,0.0,2
0.4785500244618396,0.43466015662555746,0.8826717864421222,0.9509740642494011,0.2684610445205479,0.18892945175775416,0.0,0.0,0.0,0.0,1
0.4471089163405088,0.4378320471698794,0.8800697711937882,0.9637021593970299,0.2698446673189824,0.19169690152896748,8.5,16.242640614509583,1.6242640614509583,0.0,0
0.31444930283757344,0.574135180947044,0.9132752749673316,0.9667159909593024,0.19273636252446186,0.32963120600109497,303.0,199.88224971294403,19.988224971294404,0.0,1
0.3809014187866928,0.33385463630914813,0.8676814221811956,0.9682126855217998,0.2834821428571428,0.11145891818511355,13.0,33.65685415267944,3.3656854152679445,0.0,1
0.28431537426614484,0.4222985364826318,0.9146465387666467,0.9856953080926448,0.18552011986301367,0.17833605391537272,4.0,7.656854152679443,0.7656854152679444,1.0,0
0.42101119129158515,0.5459073249698817,0.9131530425764331,0.9642899363321351,0.2027045621330724,0.2980148074557721,7.0,9.656854152679443,0.9656854152679444,1.0,0
0.3813906555772994,0.4341337298039712,0.8757757769467228,0.969314074980105,0.26875152886497067,0.18847209535350745,5.5,10.242640614509583,1.0242640614509584,0.0,3
0.3314655699608611,0.5629863905314424,0.9185561038941166,0.9759368326459414,0.18428173923679061,0.3169536759236217,3.5,7.414213538169861,0.7414213538169862,1.0,0
1.2646771037181996,0.462897436227202,0.9024043165148181,0.9098283544715282,0.3062087206457926,0.2142740364657165,0.0,0.0,0.0,0.0,1
0.4632537304305284,0.38836761788647145,0.8689207059087638,0.9614480262011698,0.2928617294520548,0.1508294066228123,0.5,3.414213538169861,0.34142135381698613,1.0,0
0.5435955846379648,0.5277843120209952,0.8929548421091043,0.9532086718546885,0.25304244129158515,0.2785562800154752,3.5,8.242640614509583,0.8242640614509583,0.0,2
0.3038313356164384,0.47118343503343824,0.9104836472460278,0.9694674047960922,0.1946856653620352,0.22201382944991033,0.0,0.0,0.0,0.0,1
0.4654361851761253,0.3270247711572494,0.8585316727285699,0.9585473263181798,0.3107532717710372,0.10694520095045137,16.0,17.313708305358887,1.7313708305358888,0.0,1
0.3337130014677104,0.5601737558170686,0.9161225211414805,0.9730362954160595,0.18698018590998042,0.3137946367062008,4.0,7.656854152679443,0.7656854152679444,1.0,0
0.5768101761252447,0.367769218224382,0.8444710473055388,0.947947556626288,0.35104268590998045,0.13525419787337314,0.0,0.0,0.0,0.0,2
0.5036616316046967,0.4194467180668398,0.8641173458571082,0.9476134918284981,0.30628516389432486,0.175935549297043,0.0,0.0,0.0,0.0,1
0.5059625733855185,0.43857639000137427,0.8753568489589222,0.9425538645570419,0.2852403375733855,0.19234924986663757,0.0,2.0,0.2,0.0,1
0.33483671722113506,0.2973141231832938,0.8680517929642878,0.9793528231437674,0.27569257583170254,0.0883956878442508,1.0,4.0,0.4,1.0,0
0.2854276235322896,0.3720909794480875,0.8944814179518308,0.9736258784351834,0.22271358243639922,0.13845169698663706,0.0,2.0,0.2,0.0,0
0.47799198874755383,0.3113099380801962,0.8551965480346508,0.9823914162362631,0.3189059442270059,0.0969138775474956,6.0,9.656854152679443,0.9656854152679444,1.0,3
0.2363319471624266,0.5275921908484729,0.9234561983650044,0.9780742077205744,0.16488808708414873,0.27835351984429146,12.0,25.656854152679443,2.5656854152679447,0.0,2
0.4991705907534247,0.289496574658724,0.8314561855216092,0.9576239871993637,0.36329271648727984,0.08380826673913416,1.0,4.828427076339722,0.4828427076339722,1.0,2
0.37681170499021527,0.35365339595107625,0.8767913126779363,0.9625915125666076,0.26700097847358123,0.1250707244677287,3.0,7.656854152679443,0.7656854152679444,0.0,0
0.5138209393346379,0.5660804095619723,0.8874704751176873,0.9552253520557905,0.26260549168297453,0.32044703008985026,0.0,0.0,0.0,0.0,1
0.28786998532289626,0.4787872447365325,0.9132894252440709,0.9887758180952452,0.18981623043052837,0.22923722572240027,0.0,2.0,0.2,0.0,0
0.6445809381115459,0.2699248158530697,0.8092767570571824,0.9436512682908752,0.4229260946673189,0.07285940621331359,1.5,5.414213538169861,0.5414213538169861,1.0,2
0.35045407289628183,0.2897384802444632,0.8635218338333895,0.9727378800997803,0.2852938478473581,0.08394838693437119,15.5,24.242640614509583,2.4242640614509585,0.0,2
0.4310252568493151,0.5734714894496838,0.9017476470259499,0.9519100112797936,0.23022413160469662,0.3288695492116389,0.0,0.0,0.0,0.0,1
0.4530409124266145,0.33018753087892677,0.8706101264377514,0.9611292525696815,0.2890854329745597,0.10902380554792224,0.0,0.0,0.0,0.0,0
0.6292655332681016,0.5700413093864245,0.8985306245707778,0.9403803342987073,0.25223214285714285,0.3249470944069893,3.0,8.828427076339722,0.8828427076339722,1.0,1
0.39823874755381605,0.5179929678141963,0.8689402375825875,0.9815346672325994,0.2843918175146771,0.2683167147049591,0.0,2.0,0.2,0.0,3
0.6148292257827789,0.2833952700185656,0.8139475641584737,0.9503099320660169,0.41066459760273977,0.08031287906889573,0.0,4.0,0.4,0.0,2
0.6317346501956946,0.35418309422992506,0.8584134475319393,0.9400562983486979,0.33698477250489234,0.12544566423828396,0.0,2.0,0.2,0.0,3
0.2817507032778864,0.3391519410775878,0.895995619759135,0.9737040277003611,0.2189372859589041,0.11502403913669557,0.0,2.0,0.2,0.0,2
0.3355361729452055,0.36106606576448125,0.8885208437398179,0.9646912359147036,0.2404178387964775,0.1303687038466407,4.0,8.0,0.8,1.0,0
0.4003332925636008,0.4113751454246065,0.8790164303514258,0.9620387636129802,0.2659078400195694,0.16922951027311617,8.0,10.828427076339722,1.0828427076339722,1.0,1
1.5629471930039138,0.34936214096126345,0.8576447648698571,0.9379876559198659,0.4090210677592955,0.1220539055370377,0.0,2.0,0.2,0.0,3
0.3012934197651663,0.34644021127048535,0.8950735410039901,0.9859765594977293,0.22442973336594912,0.12002081998513853,139.0,66.14213538169861,6.614213538169861,0.0,0
0.42961870107632094,0.5112914189253012,0.8908838097623963,0.9721635930488975,0.24811949608610565,0.26141891506664783,0.0,2.0,0.2,0.0,0
0.39537212573385516,0.416469827733283,0.8883823432242559,0.9723911480572749,0.2478366560665362,0.1734471174121904,0.0,2.0,0.2,0.0,0
0.26556766756360073,0.3969736824296351,0.9030546212339738,0.9762392472651412,0.2050322590508806,0.15758810454174477,5.0,14.828427076339722,1.4828427076339723,0.0,0
0.25606194960861056,0.7270877003357512,0.9459486622984963,0.9769438042964607,0.12504586594911937,0.5286565239795311,5.5,12.242640614509583,1.2242640614509583,0.0,0
0.50634478962818,0.3907614590778723,0.8627095447230742,0.9647930018264004,0.308326198630137,0.15269451790066765,134.0,79.4558436870575,7.94558436870575,0.0,2
0.26361072040117417,0.37036675959843207,0.9130123688729059,0.9597830368178627,0.18571505014677103,0.13717153661544276,7.5,15.071067690849304,1.5071067690849305,0.0,2
0.5452314701565557,0.3956440739766051,0.8613567256928873,0.9628086393672475,0.3148773850293542,0.15653423327280538,2.0,14.828427076339722,1.4828427076339723,0.0,2
0.3833705357142857,0.5334150121385937,0.8949390690880833,0.9601562175524125,0.23575862279843446,0.284531575174816,0.0,0.0,0.0,0.0,2
0.5316092832681018,0.30203648422929613,0.8360175239743606,0.9467804675049422,0.35997890166340507,0.09122603780559387,0.0,0.0,0.0,0.0,2
0.3270547945205479,0.4127768661737187,0.8895133114383481,0.9684697867283047,0.23719575587084152,0.1703847412481961,1.0,4.0,0.4,1.0,1
0.3248302959882583,0.577603102559603,0.9190438876967796,0.9657306110115025,0.1844422700587084,0.3336253440864793,1.5,7.414213538169861,0.7414213538169862,0.0,1
0.26727235200587085,0.3403534571638926,0.8962082127286914,0.97800158989977,0.21737019936399216,0.11584047580341368,0.0,0.0,0.0,0.0,2
0.32118777519569475,0.3816794391207206,0.8927347152273678,0.9634607035063417,0.2306025256849315,0.1456791942475079,4.5,17.071067690849304,1.7071067690849304,0.0,0
0.44286249388454013,0.33533188603970243,0.8616941544384962,0.9625807192917674,0.30267322040117417,0.11244747379494399,4.0,7.656854152679443,0.7656854152679444,1.0,2
0.5324960249510763,0.34078801970501177,0.8500424363529796,0.9528144232948695,0.33501253669275927,0.11613647437446348,13.0,14.828427076339722,1.4828427076339723,0.0,1
0.4569012964774951,0.5621126606620386,0.910461003486392,0.9482164376717033,0.2159903987279843,0.3159706432765561,0.0,0.0,0.0,0.0,1
0.2888217037671233,0.3721554124931281,0.8942590944446538,0.9630227053003899,0.22350094789628178,0.13849965104793036,3.5,11.071067690849304,1.1071067690849306,0.0,0
0.42951932485322897,0.5444830554220684,0.8994699358574268,0.9723085510150887,0.23065221379647752,0.29646179764175123,2.0,5.656854152679443,0.5656854152679444,1.0,0
0.3799458781800391,0.487398195045177,0.894477401170471,0.9559034541288974,0.23560573630136986,0.2375570005332964,3.0,7.656854152679443,0.7656854152679444,1.0,1
0.25772076810176126,0.3747676742817375,0.9042345883829566,0.9756998645659465,0.20239114481408998,0.1404508096865425,0.0,4.0,0.4,0.0,2
0.2871437744618395,0.53636997278411,0.9113530731347279,0.972826849814945,0.19363074853228962,0.28769274770442693,0.0,0.0,0.0,0.0,1
0.29469254525440314,0.38438406909426853,0.8914384617490391,0.9699758249240783,0.22937943370841485,0.1477511125734674,4.5,8.242640614509583,0.8242640614509583,1.0,2
0.2557752874266145,0.3610724687085012,0.9014077275319784,0.9750971747306622,0.20665285591976518,0.13037332765925158,9.0,19.313708186149597,1.9313708186149599,0.0,0
0.9640869618395302,0.524426860296328,0.9045007218218983,0.9549561540286202,0.26766603473581213,0.2750235318002643,2.0,5.656854152679443,0.5656854152679444,1.0,3
0.49543251590019577,0.340531222587667,0.8614957354411448,0.9503937947613827,0.30986653008806264,0.11596151355705121,1.0,15.656854152679443,1.5656854152679445,0.0,1
0.5847679182974559,0.27959355463379904,0.8057498263746375,0.9523006007574343,0.42079715019569475,0.07817255579276317,0.0,0.0,0.0,0.0,2
0.3979329745596869,0.5150629247322053,0.8924919018860396,0.9681400495308603,0.24208047945205474,0.2652898164336933,0.0,0.0,0.0,0.0,1
0.3381161325831702,0.507324396564581,0.8983591617343871,0.9739099364567719,0.22222816780821913,0.25737804334961617,1.5,6.2426406145095825,0.6242640614509583,1.0,2
0.3887674290606653,0.3665352287106819,0.9122165409086163,0.9774822037819267,0.2011756971624266,0.1343480738859919,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.5320220768101761,0.5974339446524957,0.9140742444026362,0.9575185378460285,0.2152183219178082,0.3569273182230413,264.0,158.2253955602646,15.82253955602646,0.0,1
0.6007063356164384,0.4352551626662301,0.852124865074884,0.9495013968195054,0.3394462451076321,0.18944705662760644,0.0,0.0,0.0,0.0,1
0.5511099559686888,0.35412280208910485,0.8541760554993533,0.9310056925187175,0.3309228228962817,0.12540295895943931,0.0,0.0,0.0,0.0,1
0.34887551981409,0.4531126458631582,0.8931634004923577,0.9711413827996419,0.23420300269080233,0.20531106984111183,0.5,3.414213538169861,0.34142135381698613,1.0,0
0.5283986668297456,0.32882777412588526,0.8484272347823101,0.9515746487018861,0.33627385029354206,0.10812770503658423,1.0,6.828427076339722,0.6828427076339723,0.0,1
0.3999204990215264,0.37603295114674024,0.8709196670406917,0.9719889019643903,0.27978993395303325,0.14140078034812673,0.0,2.0,0.2,0.0,0
0.22776265900195694,0.5547545259348756,0.9351702984024219,0.9809309931872917,0.14219973091976518,0.3077525840452286,1.5,5.414213538169861,0.5414213538169861,1.0,0
0.5107326320939334,0.4529020928429715,0.8680950372311709,0.965259489290163,0.2997339774951076,0.2051203057015436,2.0,6.828427076339722,0.6828427076339723,1.0,1
0.7977655638454013,0.40610379144008424,0.8667193105707112,0.930584682527881,0.3251322468199609,0.16492028942201145,0.0,2.0,0.2,0.0,3
0.5721050941780821,0.30486481398416876,0.8267849896969721,0.9570380153424899,0.38222770914872795,0.09294255480560182,0.0,0.0,0.0,0.0,2
0.5924733977495108,0.3598072190002528,0.8453175227323436,0.9405950995118092,0.35258683953033265,0.1294612348446959,31.5,38.72792184352875,3.8727921843528748,0.0,2
0.3921997309197651,0.42818879301931567,0.8974507809347498,0.9761115121594918,0.23019355430528377,0.18334564246733837,9.0,12.485281229019165,1.2485281229019165,0.0,0
0.5248478779354206,0.34179719571101275,0.8486412352913235,0.9395836380822171,0.33655286815068486,0.11682532299591233,0.0,0.0,0.0,0.0,1
0.4368196550880626,0.5753885225821266,0.9052795615556013,0.9523735139206397,0.2233365949119374,0.33107195191924244,12.0,45.31370830535889,4.531370830535889,0.0,1
0.2800727739726027,0.511001389656031,0.9129880010861285,0.9678979615810709,0.19023666829745597,0.2611224202303949,21.5,21.55634891986847,2.155634891986847,0.0,3
0.3887674290606653,0.3665352287106819,0.9122165409086163,0.9774822037819267,0.2011756971624266,0.1343480738859919,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.33038389799412915,0.3665843052227565,0.8840001065753844,0.9723699249805478,0.2473359527886497,0.13438405283565108,1.0,4.0,0.4,1.0,0
